0.2073395621593247,0.6914738065746233,0.6273795206351316,0.4478752153623736,0.5177005889583469,0.27712632578383845,0.24585760787873323,0.5721741554847835,0.15398233528153393,0.9571975786517944,0.06513963156868552,0.46492966369803557,0.9999,0.5901737773138223,0.499190562864674,0.8648765310605371,0.8864613392433776,0.5456605451402664,0.6771327135108942,
0.02707658747990216,0.05657773479191808,0.06276043802460274,0.21883479549352614,0.5148305613270139,0.20050223684956625,0.007722197140911158,0.9954339652635471,0.39864839785228234,0.2281262330460576,0.06917877237018477,0.0024278939337397665,0.5034726645733387,0.3143390539392672,0.40531912066401976,0.32217578081542575,0.8706529240660906,0.8998131011435905,0.23860007924352666,
0.3249934677542212,0.5144470807380999,0.32780319987865614,0.3589990919971321,0.7117450073820574,0.4035323506682995,0.7727702758819811,0.008803589741081419,0.628599058165213,0.09625485596827699,0.6887764243109876,0.8303447315706465,0.2988871032336411,0.48465327210252807,0.05512846872775534,0.795138157902584,0.6799549975187981,0.21425950260766757,0.24647971138114388,
0.689497449119027,0.17181714013310978,0.19717251181429507,0.707153130014028,0.4328362124952674,0.4409048159579979,0.4909219641314859,0.6489577789601012,0.9063824295990283,0.9433540177787305,0.15760298499368297,0.7811051655311195,0.6748021252300296,0.24790894671743147,0.21740639638481762,0.8570742171010206,0.6045126129826355,0.9730499918359458,0.21425404094961334,
0.47295462570382996,0.47460438366277424,0.8254383231348797,0.3971629448175348,0.5717022646958991,0.26299641742688395,0.8858317284182494,0.5455501697654888,0.7036775432230195,0.512100276716434,0.2845368215773155,0.6758476974674845,0.5912884793155065,0.7811360030799704,0.9999,0.5382910588147821,0.11784384897289313,0.5085774048797267,0.7411979580001183,
0.6180376969123679,0.43196181957922075,0.5643567143641877,0.020089307957126712,0.7199168995583025,0.6099611344126598,0.3706908172278558,0.711733377817259,0.7935909276947505,0.9999,0.7869114957642773,0.7645139171696091,0.29838847474398233,0.5342486431416409,0.3888176087667107,0.007296781528401297,0.4019751190956853,0.8376712334414163,0.9586480638912432,
0.26015521078073334,0.6120214609608724,0.24255766294061312,0.45836859249171813,0.8240724985387289,0.9226579599789313,0.6253079888028146,0.1250863851866725,0.5195251729688575,0.7766738471180767,0.04475029790357288,0.18168022206377887,0.7257401894487846,0.6923047081802308,0.13592721227092275,0.19721458021737792,0.0625783359295029,0.6627406090787746,0.2761133039125694,
0.4361467272082654,0.8297946183842152,0.9999,0.7078802497316303,0.5978937418507069,0.9519951970342936,0.31359306528280395,0.8068291856702042,0.39216905707529315,0.6155800724925649,0.5223842813701929,0.2618057969055726,0.3454852660575931,0.9999,0.47406794498772853,0.6153795463891184,0.8539794224569942,0.02199054182522875,0.13672714584690582,
0.5628004671954839,0.7806076909672881,0.43889528354388274,0.8524049773700225,0.7030212172578707,0.39248577752591873,0.5246382944509793,0.6925389474356555,0.7204462883391396,0.9999,0.1157094387488643,0.1644891027254104,0.9215440831876359,0.6027729008981099,0.7810714403613059,0.818906134955666,0.2621744295970281,0.1046383828710328,0.4703705860660783,
0.5300818703379687,0.5661573977014774,0.03117223273951686,0.7858042299640257,0.49957624410317203,0.7430813362699339,0.5368108893979693,0.6611516063276514,0.7726024225850414,0.4033903636109889,0.5866376415196172,0.19976716534226036,0.7074634158100203,0.10941159421888047,0.5439837283351846,0.7656951495414261,0.5127893342768096,0.7763656786780887,0.5322541970783794,
