0.6891681338806308,0.3095059174801854,0.2550261832721349,0.8779102078951878,0.655848402950768,0.6930588226792046,0.8160158356355464,0.1151639800448282,0.367697660839721,0.5941476134681986,0.02657552023429921,0.3744441595887624,0.37273106814835943,0.9651712157763314,0.0953159920430744,0.1583008357936596,0.7851771423897869,
0.026446362720016325,0.2081441081683285,0.5574296215512979,0.4426264172269483,0.13830888156509225,0.7856627565223093,0.5026314629326674,0.6183861602789764,0.46814659358642996,0.7808764309904639,0.14296768141368488,0.9217672946485757,0.589135725944434,0.2694260501684036,0.9562201047739783,0.36094494684964207,0.573635254735508,
0.259746991883987,0.3566983996302997,0.8718873368051994,0.16470464733150125,0.3274221974754389,0.22998678339255185,0.9839147448794191,0.29421123528286053,0.6148418819121806,0.4814304074171323,0.8277253863081468,0.9127786273287822,0.45118114506571083,0.3854902337466546,0.6043376118555244,0.4571478969394098,0.24602006920556385,
0.8698757935127464,0.9206926100694391,0.05432290705330545,0.10178073723207226,0.16441524532724816,0.6039184040843455,0.8105236946889395,0.6121333163730434,0.5576364683922707,0.547204667793596,0.15603677200006838,0.1684622562282898,0.7083514135672776,0.5118420338066728,0.30839018287956643,0.6725978897490053,0.7551036913654835,
0.03806840840795833,0.5807354055278626,0.9102405937025962,0.8837123641726082,0.9717451683118548,0.5973367242892824,0.9437366680280035,0.04309030945136905,0.7062610025918865,0.3905233819839091,0.6502410612427397,0.7642871529317002,0.7253844012469448,0.6156841501378372,0.8016966496364929,0.42384123173686317,0.27760863754542997,
0.4381898747187324,0.6839444628519779,0.672690154044591,0.15499460549613797,0.7920034972733414,0.656723483757169,0.7727233784584884,0.2895156189729178,0.5279012391278949,0.5067696457604941,0.48741964186154585,0.33549039630487654,0.7048720055292531,0.5631498999513974,0.3599242119211803,0.9150346302436686,0.9059760119332237,
0.8223111433755153,0.8314213508507453,0.5530573134035854,0.23887385778406756,0.47842947699092875,0.22324205751248838,0.806273007668402,0.9074365986823187,0.3557688815739032,0.5663742611183249,0.07073138734256934,0.19875718294178946,0.4984972765933624,0.5771718393840792,0.6181207937187229,0.28879709152648814,0.7280035139239616,
0.852511671850678,0.5653849363701321,0.3585549866164002,0.5773320564784565,0.830287963241338,0.0875130022881524,0.021030395049832618,0.47320741392320187,0.4401698631849309,0.464005203162994,0.4827517425241745,0.9574584659050766,0.015284536253440062,0.8016125981789838,0.5019934827113842,0.8013515234951529,0.6759276472739926,
0.9314671236506783,0.2931400075594873,0.8343323695861987,0.6229449419502889,0.5317724253390974,0.9238348547082982,0.5484443979877826,0.7189103510054832,0.6257830901642881,0.03359712287838412,0.2592134775063396,0.1689169499271409,0.6595678392594219,0.9129924292164999,0.8959725167877574,0.02550094624889998,0.0997363248392431,
0.9435528460318359,0.9384726739654163,0.7219136181083017,0.6398381082952469,0.48508825340813366,0.7977581057369892,0.7056846150378399,0.7320970567943641,0.8739476679385971,0.8126278513439147,0.4652616347920333,0.6220122462299031,0.8380241449957517,0.47800518094944533,0.402119537234067,0.6594515884882324,0.7890201837814309,
